TransactionAmount,TransactionType,CustomerAge,AccountBalance,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Target
0.4188401887689694,1,1.317850609809509,0.5140837307098196,False,True,False,False,False,True,False,0
0.009699855113976079,1,1.2050995741077288,0.2968062895499955,False,False,True,False,False,False,True,2
0.7753877300169916,1,1.317850609809509,0.12870897790779434,False,False,True,False,False,True,False,2
0.019121618051519355,1,-1.5009252827349928,0.12491110283570192,True,False,False,False,False,False,True,1
0.3358241122602498,1,1.9943568240201894,0.2537760288880494,False,False,True,False,False,True,False,2
0.4922009049119421,1,-1.2190476934805428,0.11353428237638086,False,True,False,False,False,False,True,1
0.6937176196422066,1,-0.9935456220769825,0.041018395159154494,True,False,False,False,False,False,True,1
0.4951709293562444,1,-0.5425414792698622,0.8102185021718469,True,False,False,True,False,False,False,3
0.07024608376692539,1,-1.0499211399278725,0.0971294786357764,True,False,False,False,False,False,True,1
0.3855358697193772,1,-0.03516181861185189,0.4777189088469651,True,False,False,True,False,False,False,3
0.07974571251386986,0,0.8104709491514986,0.6161343143726382,False,False,True,False,True,False,False,2
0.0080535494294939,1,1.0359730205550588,0.42916189971727675,False,False,True,False,False,True,False,2
0.22937042712177377,1,1.1487240562568388,0.26102022351671134,True,False,False,False,False,True,False,0
0.4703651072184386,1,0.8668464670023887,0.020940743738211462,True,False,False,False,True,False,False,3
0.03957807854991616,0,0.5285933598970485,0.31555300422001054,False,False,True,False,False,True,False,2
0.09826665146429435,0,-0.9371701042260925,0.009768269123477322,False,True,False,False,False,False,True,1
1.0,1,-1.5009252827349928,0.06432054334484573,True,False,False,False,False,False,True,1
0.05956734419190585,0,0.5849688777479385,0.31141634524768197,True,False,False,False,True,False,False,3
0.02469458526723268,1,0.5285933598970485,0.438957056451884,False,False,True,False,False,True,False,2
0.372231939998832,1,-1.3317987291823228,0.10489058758840984,False,False,True,False,False,False,True,1
0.3548567408153106,0,0.5285933598970485,0.3631682747698757,False,False,True,False,False,True,False,2
0.1602255883735223,1,-1.5009252827349928,0.014179181729330487,True,False,False,False,False,False,True,1
0.3875937518249799,0,1.374226127660399,0.15758358350014856,False,True,False,False,False,True,False,0
0.4070713278623332,1,0.9795975027041688,0.7233937005015885,True,False,False,True,False,False,False,2
0.10995764656152929,1,0.5849688777479385,0.35717637062958685,False,False,True,False,False,True,False,2
0.5996668455726336,1,0.5849688777479385,0.2566550198497789,True,False,False,False,False,True,False,0
0.2099373458326497,1,0.7540954313006086,0.4849241164394888,False,True,False,False,True,False,False,3
1.0,1,0.07758921708992818,0.24464230738723677,True,False,False,False,True,False,False,3
0.7896482968244655,1,-1.0499211399278725,0.024493269358743918,True,False,False,False,False,False,True,1
0.3430767562216172,1,0.47221784204615846,0.6648707983066184,False,False,True,True,False,False,False,2
0.18512040000778657,1,0.6977199134497186,0.33877986709453817,True,False,False,False,False,True,False,0
0.0008120291551837771,1,0.021213699239038146,0.2834357527253955,True,False,False,False,True,False,False,3
0.5616683305848557,1,-0.8244190685243125,0.3512483245657315,True,False,False,True,False,False,False,3
0.07377229256409329,1,-1.2190476934805428,0.10318591304277686,False,True,False,False,False,False,True,1
0.24824732405803226,1,1.8252302704675194,0.5264029619392422,False,True,False,False,False,True,False,0
0.7338185114838165,1,0.8668464670023887,0.25720957682933226,False,False,True,False,True,False,False,2
0.7059091806570206,1,-0.9935456220769825,0.03275247130755797,True,False,False,False,False,False,True,1
0.31840441832849914,0,-0.8244190685243125,0.5657623914916845,False,True,False,False,True,False,False,3
0.35896138133945876,0,1.7688547526166294,0.15462661846614248,False,True,False,False,False,True,False,0
0.7277338546634669,1,-1.4445497648841028,0.44869776577395315,False,True,False,False,False,False,True,1
0.1754316685808678,1,0.19034025279170827,0.3649099197808122,False,True,False,True,False,False,False,3
0.13419616065941217,1,-0.260663890015412,0.5987985270966624,False,True,False,True,False,False,False,3
0.2831089592956481,1,0.6977199134497186,0.3961634067678806,False,True,False,False,True,False,False,3
0.8851117791503172,1,1.1487240562568388,0.3607867046140485,False,False,True,False,False,True,False,2
0.16573181346689173,1,-0.3170394078663021,0.37483144828772974,True,False,False,False,True,False,False,3
0.003515085110110597,0,-0.09153733646274193,0.9463740039820553,False,True,False,True,False,False,False,3
0.07556320618032053,0,-0.260663890015412,0.6583330756603935,False,False,True,True,False,False,False,3
0.5485757509183995,1,-0.3170394078663021,0.14328340752073374,False,True,False,False,True,False,False,3
0.04150247641083113,1,0.6977199134497186,0.513438428042703,True,False,False,False,False,True,False,0
0.1409816097643725,0,-1.4445497648841028,0.02217622946962843,False,True,False,False,False,False,True,1
0.10748818803480602,1,0.8104709491514986,0.3995283913007823,True,False,False,False,False,False,True,0
0.4984190459769795,1,-1.1062966577787625,0.05518278870236357,True,False,False,False,False,False,True,1
1.0,1,0.3594668063443784,0.023276604955117856,True,False,False,False,True,False,False,3
0.009332773441084782,1,0.19034025279170827,0.7177042819865106,False,False,True,True,False,False,False,2
0.07264880017130478,1,-0.204288372164522,0.31141634524768197,False,False,True,False,True,False,False,3
0.6001785351772698,1,0.07758921708992818,0.13107710425805655,False,False,True,False,True,False,False,3
0.40409017973097355,1,1.0359730205550588,0.06302859363005606,True,False,False,False,False,True,False,0
0.07190351313846488,0,0.3594668063443784,0.45395429374984037,False,True,False,False,False,True,False,0
0.3981390071553117,1,-1.5009252827349928,0.03486046002013883,True,False,False,False,False,False,True,1
0.18569883173476678,1,-0.8244190685243125,0.7541692602008236,False,True,False,True,False,False,False,3
0.13531965305220067,1,0.8668464670023887,0.9685959423906044,False,True,False,True,False,False,False,0
0.15273934698395128,1,0.5285933598970485,0.33625780917055753,False,False,True,False,True,False,False,3
0.594405341594525,1,0.5849688777479385,0.9203817503028219,False,False,True,True,False,False,False,2
0.515760874099329,1,0.3030912884934883,0.1547476127162268,False,False,True,False,True,False,False,3
0.35582450158929674,1,0.8668464670023887,0.19995778645052614,False,False,True,False,False,True,False,2
0.23879219005931707,1,-0.9371701042260925,0.5198820440499734,False,False,True,False,False,False,True,1
0.7338963772932177,1,-1.3881742470332128,0.02105165513412213,False,True,False,False,False,False,True,1
0.3843790062654167,1,-0.260663890015412,0.4043594228305395,False,True,False,False,True,False,False,3
0.15938018815716656,1,1.486977163362179,0.40105359104212346,True,False,False,False,False,True,False,0
0.04704207256537251,1,0.47221784204615846,0.4866778608754338,False,True,False,False,True,False,False,3
1.0,0,-1.3317987291823228,0.0765933934450693,False,False,True,False,False,False,True,1
0.6023810252146177,1,-1.2754232113314328,0.09093591741201366,True,False,False,False,False,False,True,1
0.04483958252802474,1,-1.0499211399278725,0.0924705278172503,False,True,False,False,False,False,True,1
0.13346199731362957,1,-1.5009252827349928,0.12380938296965602,False,True,False,False,False,False,True,1
0.5544156866234883,1,-0.9371701042260925,0.10880878472030836,False,False,True,False,False,False,True,1
0.2524632014527535,1,0.47221784204615846,0.049175424185675096,True,False,False,True,False,False,False,3
1.0,1,-0.8244190685243125,0.5105224666156699,False,False,True,False,True,False,False,3
0.06304905824084452,0,1.7688547526166294,0.46403849230409355,False,False,True,False,False,False,True,2
0.7003028423801354,1,1.317850609809509,0.4224339472223081,False,True,False,False,False,True,False,0
0.06582998000517251,1,-0.5425414792698622,0.3610186102600435,False,False,True,False,True,False,False,3
0.20737889780946792,1,-0.8244190685243125,0.5714269389664671,False,True,False,False,True,False,False,3
0.2560672760593226,1,-1.4445497648841028,0.004119182025094207,False,False,True,False,False,False,True,1
0.07211486319255381,0,-0.03516181861185189,0.6230968612747149,False,False,True,False,True,False,False,3
0.5081633958391849,0,0.5849688777479385,0.5693162614927734,False,False,True,False,True,False,False,2
0.6137605570742478,0,-0.03516181861185189,0.028287783479445102,True,False,False,False,True,False,False,3
0.4192072704418606,1,-0.5989169971207523,0.049434217442799966,True,False,False,False,True,False,False,3
0.22725692658088448,0,-1.5009252827349928,0.017710197260959057,False,True,False,False,False,False,True,1
0.4672171037812193,1,-0.5425414792698622,0.5684088046171406,False,True,False,True,False,False,False,3
0.10771066177595226,1,-1.1626721756296525,0.09937123321372829,True,False,False,False,False,False,True,1
0.1383008011835603,1,-0.9935456220769825,0.0018848215402030282,False,True,False,False,False,False,True,1
0.08189258411593106,1,-0.3170394078663021,0.4283976193709106,False,False,True,True,False,False,False,3
0.08584149302127685,1,-1.3317987291823228,0.31141634524768197,False,False,True,False,False,False,True,1
0.11779984593693425,1,0.6413443955988286,0.49651603778784875,True,False,False,True,False,False,False,2
0.2732756199369843,1,0.5285933598970485,0.5300475776278943,False,True,False,False,True,False,False,3
0.6920601902706671,1,1.0923485384059488,0.48537246735507916,True,False,False,True,False,False,False,2
0.048354667638135326,1,-0.5989169971207523,0.6606407048856135,True,False,False,True,False,False,False,3
1.0,1,-1.4445497648841028,0.11627076899912213,False,True,False,False,False,False,True,1
0.0019688926091442267,0,-0.6552925149716423,0.19567862313920928,True,False,False,False,True,False,False,3
0.8569577272082605,1,-0.7680435506734223,0.47709041093680477,False,False,True,True,False,False,False,3
0.289271481925399,1,1.0359730205550588,0.7312845421779235,False,True,False,True,False,False,False,0
0.39582528024739083,0,-1.0499211399278725,0.05156371624428471,False,True,False,False,False,False,True,1
0.029822605000653517,0,1.9943568240201894,0.24683095893320714,False,True,False,False,False,True,False,0
0.13307266826662364,1,1.261475091958619,0.44341166142582317,True,False,False,True,False,False,False,2
0.11805569073925244,1,-0.42979044356808216,0.6257916721002048,False,False,True,True,False,False,False,3
0.013103703353513555,1,-0.42979044356808216,0.41084740339617415,False,False,True,False,True,False,False,3
0.4065040198224103,1,-1.3317987291823228,0.01798310651392711,False,True,False,False,False,False,True,1
0.03239217671089259,0,-0.9371701042260925,0.10500015460376401,False,True,False,False,False,False,True,1
0.35550191466463477,1,0.8668464670023887,0.04103116677444117,True,False,False,True,False,False,False,2
0.3891955627612328,0,1.7124792347657394,0.15473820205233138,False,False,True,False,False,True,False,2
0.18207250975408307,0,0.4158423241952684,0.39364269322445644,False,True,False,False,False,True,False,0
0.1894030195248517,1,-1.1626721756296525,0.04703718691057315,False,True,False,False,False,False,True,1
0.2913961061533456,0,-0.260663890015412,0.3771296668490543,True,False,False,False,True,False,False,3
0.045862961737297446,1,-1.1626721756296525,0.05559551353320688,False,False,True,False,False,False,True,1
0.1347857160734497,0,0.4158423241952684,0.4882810346890515,False,True,False,False,True,False,False,3
0.3895515207470668,1,0.3594668063443784,0.3857115201314267,False,True,False,False,False,True,False,0
0.24488797056672404,0,-1.0499211399278725,0.3371524944309035,False,False,True,False,True,False,False,3
0.03693064103027589,1,1.5433526812130691,0.2379432590742327,True,False,False,False,False,True,False,0
0.11627590081008252,1,1.430601645511289,0.08408697066696065,True,False,False,True,False,False,False,2
0.27365382529693294,1,-0.8807945863752025,0.48388356588876325,False,False,True,True,False,False,False,3
0.05404999541147908,1,-1.4445497648841028,0.09426191490877707,True,False,False,False,False,False,True,1
0.36901719443926884,1,1.374226127660399,0.3926854942682335,True,False,False,False,False,True,False,0
0.13108152828336478,1,0.5285933598970485,0.05339946789417574,False,False,True,False,True,False,False,3
0.09380605295431224,0,1.261475091958619,0.37426546407344624,False,True,False,True,False,False,False,0
0.32857146829888234,1,-1.3317987291823228,0.06457799222141411,False,False,True,False,False,False,True,1
0.571835380555239,1,-1.1062966577787625,0.10026995161574379,False,True,False,False,False,False,True,1
1.0,1,-0.09153733646274193,0.41102486162963126,True,False,False,True,False,False,False,3
0.10492974001162426,1,-0.3170394078663021,0.4080625190733992,False,False,True,True,False,False,False,3
0.08917859913847044,1,0.8104709491514986,0.39567942976754317,False,True,False,False,False,True,False,0
0.06005678642242757,1,1.317850609809509,0.9869151440436549,False,False,True,True,False,False,False,2
0.19869129821770723,0,1.7688547526166294,0.30968074994924966,False,True,False,False,False,True,False,0
0.5768632871051439,1,-1.2754232113314328,0.11459163768406251,False,False,True,False,False,False,True,1
0.011557510852547186,1,0.5285933598970485,0.8832223995310802,False,False,True,True,False,False,False,2
0.22064945646884115,0,-0.9935456220769825,0.07359273604297717,False,True,False,False,False,False,True,1
0.1187676067109204,1,-0.9935456220769825,0.08784316994180177,False,True,False,False,False,False,True,1
0.15496408439541368,1,-1.4445497648841028,0.011462860814936606,True,False,False,False,False,False,True,1
0.3472926336163385,1,0.2467157706425983,0.6263482456505929,True,False,False,False,False,False,True,3
0.3847127168771361,1,-0.204288372164522,0.635246028363741,False,True,False,False,True,False,False,3
0.1532844076497596,1,-0.03516181861185189,0.06515002614820184,False,True,False,False,True,False,False,3
0.17548728701615438,1,0.2467157706425983,0.6233213728276491,True,False,False,False,True,False,False,3
0.9229879335804646,0,1.2050995741077288,0.27908869819597576,False,False,True,False,False,True,False,2
0.4841473554824482,1,0.5849688777479385,0.4624521232474319,True,False,False,False,False,False,True,0
0.12261640243275035,1,0.6977199134497186,0.6979136558143788,False,False,True,True,False,False,False,2
0.36612503580436767,1,-0.5989169971207523,0.6376948175473929,False,False,True,True,False,False,False,3
0.7065098597581154,1,0.13396473494081823,0.07641862397272521,True,False,False,True,False,False,False,3
0.8562013164883633,1,-1.2754232113314328,0.07687705774248929,False,True,False,False,False,False,True,1
0.19445317344887134,1,-1.0499211399278725,0.06311866712734109,False,True,False,False,False,False,True,1
0.007842199375404972,1,1.8816057883184094,0.380219053367875,False,True,False,False,False,True,False,0
0.19454216294532986,1,-0.9935456220769825,0.31141634524768197,True,False,False,False,False,False,True,1
0.035907261821003185,1,-1.1062966577787625,0.09703940513849138,False,False,True,False,False,False,True,1
0.13521953986868485,1,0.8668464670023887,0.31141634524768197,False,False,True,True,False,False,False,2
0.062136915902144915,1,-0.8244190685243125,0.587388097123429,True,False,False,True,False,False,False,3
0.4721337734605512,0,0.6413443955988286,0.412633412965475,False,False,True,False,False,True,False,2
0.03882166783001893,1,-0.7116680328225323,0.31141634524768197,False,True,False,False,True,False,False,3
0.03945571799228571,1,1.1487240562568388,0.6030837401204835,False,True,False,True,False,False,False,0
0.003537332484225221,1,1.8816057883184094,0.5014593250940731,True,False,False,False,False,True,False,0
1.0,0,-1.3317987291823228,0.0398460953138927,False,True,False,False,False,False,True,1
0.15436340529431886,0,0.3030912884934883,0.14622289560750543,False,False,True,False,True,False,False,3
0.2832758146015078,0,-0.9371701042260925,0.1808104463746762,True,False,False,False,True,False,False,3
0.12775554585322849,1,-0.9371701042260925,0.6525435007938568,False,False,True,False,True,False,False,3
0.1900481933741758,1,0.6977199134497186,0.41829325510831006,True,False,False,False,False,True,False,0
0.1871894058004466,1,1.430601645511289,0.8943323604499374,True,False,False,True,False,False,False,2
0.46775104075997026,1,0.3594668063443784,0.43559946601204297,False,True,False,False,False,True,False,0
0.4540689056794765,1,1.0923485384059488,0.2043149238341196,False,True,False,False,False,True,False,0
1.0,0,-0.8244190685243125,0.6893990215598311,False,False,True,True,False,False,False,3
0.38032998417655517,0,-1.3317987291823228,0.02423783705301027,False,True,False,False,False,False,True,1
0.6456744152416761,1,0.47221784204615846,0.3743259611984884,True,False,False,False,True,False,False,3
0.9135661706429213,0,1.9379813061692994,0.2647804559332219,False,True,False,False,False,True,False,0
0.28166287997819756,1,-1.3881742470332128,0.008016541258367088,False,True,False,False,False,False,True,1
0.025083914314238596,1,0.9795975027041688,0.2375191070086592,False,False,True,False,False,True,False,2
0.2962349100232763,0,-0.3170394078663021,0.4758589583470572,False,False,True,False,True,False,False,3
0.41641522499047534,0,1.7124792347657394,0.08660902859094131,False,False,True,False,False,True,False,2
0.3771931044263932,0,1.8816057883184094,0.32947070393110317,True,False,False,False,False,True,False,0
0.9011298885128465,1,-1.3881742470332128,0.6142387377879832,True,False,False,False,False,False,True,1
0.0106453685138476,1,-1.1626721756296525,0.037990177955654264,True,False,False,False,False,False,True,1
0.15051460957248888,0,0.3594668063443784,0.7562402784481009,False,True,False,True,False,False,False,3
0.377971762520405,1,-0.09153733646274193,0.4794666035704059,True,False,False,False,True,False,False,3
0.31501169377601895,1,-0.9935456220769825,0.1309601431496417,False,True,False,False,True,False,False,3
0.11204889972830394,1,1.317850609809509,0.5891089042357399,True,False,False,True,False,False,False,2
0.10080285211336149,1,-1.5009252827349928,0.2559176271145426,False,True,False,False,False,False,True,1
0.7284791416963067,1,-1.0499211399278725,0.36877635826128574,True,False,False,False,True,False,False,3
0.35628057275864655,1,0.3030912884934883,0.02268642189081748,False,False,True,False,True,False,False,3
0.04588520911141206,1,-0.9371701042260925,0.03417079279465797,False,False,True,False,False,False,True,1
0.07927851765746274,0,1.317850609809509,0.15409827690744077,False,True,False,False,False,True,False,0
0.5193315776447262,0,0.5285933598970485,0.25634581232178555,False,True,False,False,False,True,False,0
0.26156237746563477,1,-0.9371701042260925,0.04820343704333073,False,True,False,False,False,False,True,1
0.1769333663336049,1,-1.5009252827349928,0.013658234263689492,False,True,False,False,False,False,True,1
0.05625248544882686,0,-0.8244190685243125,0.635365678233269,False,False,True,True,False,False,False,3
0.06299343980555795,0,0.8104709491514986,0.19718164060136834,False,True,False,False,True,False,False,3
0.022202879366394784,1,-0.09153733646274193,0.36392852197457237,True,False,False,False,True,False,False,3
0.055774166905362445,1,-0.48616596141897217,0.10592105528496164,False,True,False,True,False,False,False,3
0.08189258411593106,1,0.47221784204615846,0.26580420172699126,False,True,False,False,False,True,False,0
0.1327612050290189,1,-0.6552925149716423,0.6586584157550648,True,False,False,True,False,False,False,3
1.0,1,-1.5009252827349928,0.04406140054877615,False,True,False,False,False,False,True,1
0.12939072785065336,1,-0.09153733646274193,0.16935766841391328,False,True,False,False,True,False,False,3
1.0,1,-0.8244190685243125,0.7386692245747389,True,False,False,True,False,False,False,3
0.43571482203491163,1,1.0923485384059488,0.13933899496798358,True,False,False,False,False,True,False,0
0.17352951809406744,0,0.07758921708992818,0.5211390398702943,False,True,False,False,True,False,False,3
0.47469222148373297,0,0.2467157706425983,0.5479964024376309,False,True,False,False,True,False,False,3
0.49324653149532943,1,-1.5009252827349928,0.05195358660566764,False,True,False,False,False,False,True,1
0.11290542363171698,1,-0.7680435506734223,0.3994154633340369,False,True,False,True,False,False,False,3
0.07487353758276719,1,-0.42979044356808216,0.17912997067906009,False,True,False,False,True,False,False,3
0.3626655691295437,1,0.6413443955988286,0.5424582267351584,False,False,True,False,True,False,False,2
0.17608796611724922,1,-0.6552925149716423,0.3562581587095022,True,False,False,True,False,False,False,3
0.0620256790315718,1,-0.9935456220769825,0.2316885285351495,False,False,True,False,False,False,True,1
0.3203844346247007,1,-0.9935456220769825,0.004004909677792313,False,False,True,False,False,False,True,1
0.27298640407349417,0,-1.1626721756296525,0.04375958711384349,False,True,False,False,False,False,True,1
0.16899105377468415,0,-0.3170394078663021,0.158542126836928,False,False,True,False,True,False,False,3
0.12691014563687278,0,-0.204288372164522,0.02472786376585193,False,True,False,False,True,False,False,3
0.41492465092479547,0,0.9232219848532788,0.5606308909075511,False,False,True,True,False,False,False,2
0.5610454041096462,1,0.8668464670023887,0.24904044837780323,False,False,True,False,True,False,False,2
0.14011396217390215,1,0.07758921708992818,0.40547593088270684,True,False,False,False,True,False,False,3
0.9120199781419549,1,0.13396473494081823,0.5849211588022645,False,True,False,True,False,False,False,3
1.0,0,1.317850609809509,0.9935321851427129,False,False,True,True,False,False,False,2
0.009021310203480045,1,1.0359730205550588,0.06756117267627182,True,False,False,False,False,True,False,0
0.2193924798313649,0,0.47221784204615846,0.329647489974282,False,False,True,False,False,True,False,2
0.7093686473318447,1,0.7540954313006086,0.5275201421816877,False,True,False,False,False,True,False,0
0.014750009037995735,1,-1.0499211399278725,0.010655560290762627,True,False,False,False,False,False,True,1
0.4803653018829621,1,0.2467157706425983,0.1353152639624004,True,False,False,False,True,False,False,3
0.4170381514656848,1,0.3594668063443784,0.36258279703752305,True,False,False,False,True,False,False,3
0.7146079039358385,1,0.3030912884934883,0.5619651886098702,False,True,False,True,False,False,False,3
0.08696498541406535,0,0.4158423241952684,0.45504525857143435,False,False,True,False,False,True,False,2
0.15513093970127337,1,0.2467157706425983,0.3332437079629005,False,True,False,False,True,False,False,3
0.5558840133150534,1,-0.7680435506734223,0.5904351356547202,False,True,False,False,True,False,False,3
0.01091233700322309,1,-1.1626721756296525,0.028874605592354236,False,False,True,False,False,False,True,1
0.13388469742180742,1,-1.2190476934805428,0.6236769614848415,True,False,False,False,False,False,True,1
0.6432049567149528,1,0.8104709491514986,0.4284460170709443,False,True,False,False,False,True,False,0
0.13241637073024223,1,-0.5989169971207523,0.014639632069929302,False,True,False,False,True,False,False,3
0.31219740095051907,1,-0.204288372164522,0.34937761902137165,False,False,True,True,False,False,False,3
0.04689746463362746,1,-1.3317987291823228,0.02616971191269055,False,False,True,False,False,False,True,1
0.08539654553898436,1,1.261475091958619,0.7534594272669954,True,False,False,True,False,False,False,2
0.024839193198977733,1,0.9795975027041688,0.26131397066830503,True,False,False,False,False,True,False,0
0.6323816092081882,1,0.3594668063443784,0.49628278776129714,True,False,False,False,False,True,False,0
0.02856562836317726,0,0.7540954313006086,0.31686108650147815,False,False,True,False,False,True,False,2
0.11755512482167339,1,0.3594668063443784,0.3940278582538917,False,True,False,False,True,False,False,3
0.8153996323621427,1,0.4158423241952684,0.6940868765603218,True,False,False,True,False,False,False,3
0.3892066864482901,0,-1.3317987291823228,0.013122498611927078,True,False,False,False,False,False,True,1
1.0,1,1.1487240562568388,0.06713903718153305,True,False,False,True,False,False,False,2
0.20401954431815966,1,-1.4445497648841028,0.05438086570041556,False,False,True,False,False,False,True,1
0.30924962388033134,1,-0.8807945863752025,0.4425089098821382,False,True,False,True,False,False,False,3
0.5228577864418941,1,-0.260663890015412,0.5661751163225277,True,False,False,True,False,False,False,3
0.29080655073930806,1,0.47221784204615846,0.33780250242996784,True,False,False,False,False,True,False,0
0.4057698564766277,1,-1.2754232113314328,0.05193610965843323,False,True,False,False,False,False,True,1
0.23453181791636654,1,0.6977199134497186,0.46774494949834444,False,True,False,False,False,True,False,0
0.02361558762267341,1,0.7540954313006086,0.7992335686447435,True,False,False,True,False,False,False,2
0.0704351864468997,1,-1.5009252827349928,0.5367298211839423,True,False,False,False,False,False,True,1
0.35773777576315446,1,1.0359730205550588,0.8419344560703489,True,False,False,True,False,False,False,2
0.01318156916291474,1,1.7124792347657394,0.10950181289718044,False,True,False,False,False,True,False,0
0.7144521723170362,1,-0.03516181861185189,0.20447490512034225,False,True,False,False,True,False,False,3
0.23380877825764126,1,-0.9935456220769825,0.07671304331459716,True,False,False,False,False,False,True,1
0.34860522868910127,0,0.5849688777479385,0.11999335876005093,False,True,False,False,False,True,False,0
0.11068068622025458,1,-1.0499211399278725,0.021217013942570754,False,True,False,False,False,False,True,1
0.12798914328143204,1,0.47221784204615846,0.39174106692729727,False,True,False,False,False,True,False,0
0.03709749633613557,1,-1.2190476934805428,0.025397365282985387,False,False,True,False,False,False,True,1
0.5543266971270298,0,-0.6552925149716423,0.3872985613783665,False,False,True,True,False,False,False,3
0.10962393594980993,1,-0.9935456220769825,0.0467743605117788,False,True,False,False,False,False,True,1
0.0017909136162272345,1,1.1487240562568388,0.4830823150770935,True,False,False,False,False,True,False,0
0.08749892239281633,0,0.8104709491514986,0.37129169428248393,False,False,True,False,True,False,False,2
0.21583289997302504,0,-0.3170394078663021,0.19407208837420029,False,True,False,False,True,False,False,3
0.031669137052167305,1,0.47221784204615846,0.17555660715990198,True,False,False,False,True,False,False,3
0.1170990536523236,1,-1.1626721756296525,0.08956330486383443,False,False,True,False,False,False,True,1
0.8199047256203542,1,-0.8244190685243125,0.48635050420992776,False,False,True,True,False,False,False,3
0.26429880448173354,1,-1.5009252827349928,0.02516545963699036,True,False,False,False,False,False,True,1
0.4553481296910674,1,1.1487240562568388,0.7795323437796184,False,True,False,True,False,False,False,0
0.08372799248038755,0,-1.3317987291823228,0.06272207486317567,False,False,True,False,False,False,True,1
0.08063560747845482,1,1.0923485384059488,0.8026987095291039,True,False,False,True,False,False,False,2
0.04321552421765718,1,-1.0499211399278725,0.028049828120945853,False,False,True,False,False,False,True,1
1.0,1,-1.2190476934805428,0.07781812413203432,True,False,False,False,False,False,True,1
0.8110502707227338,1,1.317850609809509,0.6067458327563701,True,False,False,True,False,False,False,2
0.1526503574874928,1,-0.5989169971207523,0.293733707788131,True,False,False,False,True,False,False,3
0.5611343936061047,1,-0.8807945863752025,0.4109294106101202,False,False,True,False,True,False,False,3
0.4129223872544794,0,-1.1626721756296525,0.07298574822172063,False,True,False,False,False,False,True,1
0.47841865664793254,1,-0.48616596141897217,0.017050106407721047,False,False,True,True,False,False,False,3
0.2559115444405202,1,-0.5425414792698622,0.046395245194847806,False,True,False,False,True,False,False,3
0.13509717931105442,1,0.4158423241952684,0.3883673439207784,True,False,False,False,False,True,False,0
0.1096906780721538,1,-1.3881742470332128,0.029035259068855148,False,False,True,False,False,False,True,1
0.13046972549521263,1,-1.1626721756296525,0.05355272727761594,True,False,False,False,False,False,True,1
0.27184066430659104,1,-0.8244190685243125,0.6088907919342544,False,True,False,True,False,False,False,3
0.35781564157255563,1,0.021213699239038146,0.2884691135289048,True,False,False,False,True,False,False,3
1.0,1,0.7540954313006086,0.0866943967562786,False,True,False,False,False,True,False,0
0.31476697266075815,1,-0.260663890015412,0.12822163995606567,False,False,True,False,True,False,False,3
0.3853133959782309,1,-0.8244190685243125,0.4205027445529061,False,False,True,False,True,False,False,3
0.42421292961765106,1,1.0923485384059488,0.3971212779143818,False,False,True,False,False,True,False,2
0.4320328816189414,1,1.7688547526166294,0.5240126533097978,True,False,False,False,False,True,False,0
0.032214197717975596,1,-1.1626721756296525,0.10406715449755795,True,False,False,False,False,False,True,1
0.05171402112944356,1,1.261475091958619,0.1841250166367094,False,True,False,False,False,True,False,0
0.387527009702636,1,0.6977199134497186,0.21333370079735214,False,False,True,False,False,True,False,2
0.35474550394473753,1,1.5997281990639591,0.4302226159763497,False,False,True,False,False,True,False,2
0.08197044992533226,1,-1.0499211399278725,0.01765642203869934,True,False,False,False,False,False,True,1
0.43312300295055794,1,-0.9935456220769825,0.6484774218007441,False,False,True,False,True,False,False,3
0.24177333819067667,1,-1.4445497648841028,0.08760521458330253,True,False,False,False,False,False,True,1
0.2220065462898332,1,-1.3317987291823228,0.04068028344919654,True,False,False,False,False,False,True,1
0.0623927607044631,1,-0.03516181861185189,0.33572409008962983,True,False,False,True,False,False,False,3
0.2766349734282925,0,1.1487240562568388,0.1988701825803234,False,True,False,False,False,True,False,0
0.15831231419966463,1,-0.6552925149716423,0.520475588065665,True,False,False,False,True,False,False,3
1.0,1,-0.9371701042260925,0.06845316917550485,True,False,False,False,False,False,True,1
0.09352796077787945,1,0.7540954313006086,0.3503939707220803,False,False,True,False,False,True,False,2
1.0,1,-0.7680435506734223,0.4118335065343617,True,False,False,False,True,False,False,3
0.3709972107354703,1,0.8668464670023887,0.45101883880473814,True,False,False,False,False,True,False,0
0.3696734919756502,1,0.5849688777479385,0.09113690230520935,False,False,True,False,False,True,False,2
0.26313081734071575,1,-1.2754232113314328,0.047888851993111395,False,True,False,False,False,False,True,1
0.46445842939100596,0,-0.9935456220769825,0.09528767727338114,False,True,False,False,False,False,True,1
0.3548567408153106,1,0.3030912884934883,0.6835187010057312,True,False,False,True,False,False,False,3
0.42697160400786444,1,-0.14791285431363196,0.03841836316289725,False,True,False,False,True,False,False,3
0.9125427914336486,0,0.9232219848532788,0.39817527227067223,False,True,False,True,False,False,False,0
0.5278300745565125,0,0.6413443955988286,0.13829239470475388,False,False,True,False,True,False,False,2
0.6034155281109477,0,-0.09153733646274193,0.3973014249089519,False,True,False,True,False,False,False,3
0.08847780685385978,1,1.5997281990639591,0.421552705767527,True,False,False,False,False,True,False,0
0.05114671308952065,1,0.6977199134497186,0.16591739856984797,False,True,False,False,True,False,False,3
